SERVICE,TIME,REQ,CLEAR,START,END,A/D,FREQ,AC,SEAT,TERM,WKY,TY,REC,O/D,L/N,TROUND,T/R,LAST
BA 1441 ,0905,0905,OK ,26MAR18,09JUL18,D,1......,763,259,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0855,0855,OK ,27MAR18,24JUL18,D,.2.....,763,259,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0905,0905,OK ,28MAR18,24OCT18,D,..3....,763,259,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0900,0900,OK ,29MAR18,05JUL18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0905,0905,OK ,30MAR18,20JUL18,D,....5..,763,259,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0900,0900,OK ,19JUL18,26JUL18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0905,0905,OK ,23JUL18,23JUL18,D,1......,763,259,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0905,0905,OK ,03AUG18,26OCT18,D,1...5..,763,259,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0855,0855,OK ,07AUG18,23OCT18,D,.2.....,763,259,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1441 ,0900,0900,OK ,09AUG18,25OCT18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1434 ,0,31JAN18
BA 1442 ,1205,1205,OK ,25MAR18,20MAY18,A,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,28MAR18,24OCT18,A,..3....,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,26MAR18,22OCT18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2941 ,0,31JAN18
BA 1442 ,1205,1205,OK ,29MAR18,25OCT18,A,...4...,319,143,1D ,1,J,SO,LHR,LHR,BA 2941 ,0,31JAN18
BA 1442 ,1205,1205,OK ,27MAR18,03JUL18,A,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,30MAR18,08JUN18,A,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,31MAR18,08SEP18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,03JUN18,08JUL18,A,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,06JUL18,06JUL18,A,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,17JUL18,23OCT18,A,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,22JUL18,05AUG18,A,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,27JUL18,24AUG18,A,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,19AUG18,21OCT18,A,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,07SEP18,26OCT18,A,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
BA 1442 ,1205,1205,OK ,22SEP18,27OCT18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1445 ,0,31JAN18
TOM1442 ,1025,1025,OK ,29MAR18,26APR18,D,...4...,73H,189,1I ,1,C,SO,ACE,ACE,TOM1387 ,1,05OCT17
BA 1443 ,1055,1055,OK ,25MAR18,08APR18,D,......7,763,259,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,31JAN18
BA 1443 ,1055,1055,OK ,06MAY18,06MAY18,D,......7,763,259,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,31JAN18
BA 1443 ,1055,1055,OK ,15APR18,29APR18,D,......7,763,259,1D ,1,J,SO,LHR,LHR,BA 1460 ,1,31JAN18
BA 1443 ,1055,1055,OK ,13MAY18,22JUL18,D,......7,763,259,1D ,1,J,SO,LHR,LHR,BA 1460 ,1,31JAN18
BA 1443 ,1100,1100,OK ,26MAR18,09APR18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,31JAN18
BA 1443 ,1045,1045,OK ,27MAR18,23OCT18,D,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,19JAN18
BA 1443 ,1055,1055,OK ,28MAR18,24OCT18,D,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,03OCT17
BA 1443 ,1040,1040,OK ,29MAR18,25OCT18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,03OCT17
BA 1443 ,1030,1030,OK ,30MAR18,15JUN18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 2946 ,1,31JAN18
BA 1443 ,1025,1025,OK ,31MAR18,31MAR18,D,.....6.,321,205,1D ,1,J,SO,LHR,LHR,        ,0,31JAN18
BA 1443 ,1025,1025,OK ,14APR18,27OCT18,D,.....6.,321,205,1D ,1,J,SO,LHR,LHR,        ,0,31JAN18
BA 1443 ,1100,1100,OK ,23APR18,21MAY18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,31JAN18
BA 1443 ,1100,1100,OK ,04JUN18,17SEP18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,31JAN18
BA 1443 ,1030,1030,OK ,06JUL18,13JUL18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 2946 ,1,31JAN18
BA 1443 ,1030,1030,OK ,27JUL18,03AUG18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 2946 ,1,31JAN18
BA 1443 ,1055,1055,OK ,07OCT18,07OCT18,D,......7,763,259,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,31JAN18
BA 1443 ,1055,1055,OK ,05AUG18,30SEP18,D,......7,763,259,1D ,1,J,SO,LHR,LHR,BA 1460 ,1,31JAN18
BA 1443 ,1055,1055,OK ,14OCT18,21OCT18,D,......7,763,259,1D ,1,J,SO,LHR,LHR,BA 1460 ,1,31JAN18
BA 1443 ,1030,1030,OK ,17AUG18,17AUG18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 2946 ,1,31JAN18
BA 1443 ,1030,1030,OK ,31AUG18,26OCT18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 2946 ,1,31JAN18
BA 1443 ,1100,1100,OK ,01OCT18,22OCT18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,31JAN18
TOM1443 ,2035,2035,OK ,29MAR18,26APR18,A,...4...,73H,189,1I ,1,C,SO,ACE,ACE,TOM1552 ,1,05OCT17
BA 1444 ,1425,1425,OK ,26MAR18,26MAR18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1410,1410,OK ,28MAR18,24OCT18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1425,1425,OK ,29MAR18,29MAR18,A,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1410,1410,OK ,30MAR18,06APR18,A,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1430,1430,OK ,03APR18,24APR18,A,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,31JAN18
BA 1444 ,1425,1425,OK ,16APR18,06AUG18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1425,1425,OK ,19APR18,25OCT18,A,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1410,1410,OK ,20APR18,26OCT18,A,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1430,1430,OK ,08MAY18,04SEP18,A,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,31JAN18
BA 1444 ,1425,1425,OK ,20AUG18,27AUG18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1425,1425,OK ,10SEP18,22OCT18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1447 ,0,31JAN18
BA 1444 ,1430,1430,OK ,18SEP18,23OCT18,A,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,31JAN18
BA 1445 ,1255,1255,OK ,25MAR18,20MAY18,D,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,28MAR18,24OCT18,D,..3....,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,26MAR18,22OCT18,D,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2940 ,0,31JAN18
BA 1445 ,1255,1255,OK ,29MAR18,25OCT18,D,...4...,319,143,1D ,1,J,SO,LHR,LHR,BA 2940 ,0,31JAN18
BA 1445 ,1255,1255,OK ,27MAR18,03JUL18,D,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,30MAR18,08JUN18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,31MAR18,08SEP18,D,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,03JUN18,08JUL18,D,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,06JUL18,06JUL18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,17JUL18,23OCT18,D,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,22JUL18,05AUG18,D,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,27JUL18,24AUG18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,19AUG18,21OCT18,D,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,07SEP18,26OCT18,D,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1445 ,1255,1255,OK ,22SEP18,27OCT18,D,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1442 ,0,31JAN18
BA 1446 ,1335,1335,OK ,25MAR18,15JUL18,A,......7,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1335,1335,OK ,27MAR18,10JUL18,A,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1335,1335,OK ,26MAR18,22OCT18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1330,1330,OK ,28MAR18,04APR18,A,..3.5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1330,1330,OK ,29MAR18,12JUL18,A,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,02MAR18
BA 1446 ,1330,1330,OK ,13APR18,26OCT18,A,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1330,1330,OK ,18APR18,23MAY18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1330,1330,OK ,06JUN18,11JUL18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1335,1335,OK ,24JUL18,23OCT18,A,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1335,1335,OK ,29JUL18,21OCT18,A,......7,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1330,1330,OK ,25JUL18,12SEP18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1446 ,1330,1330,OK ,26JUL18,25OCT18,A,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,02MAR18
BA 1446 ,1330,1330,OK ,26SEP18,24OCT18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1453 ,0,31JAN18
BA 1447 ,1515,1515,OK ,26MAR18,26MAR18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1515,1515,OK ,29MAR18,29MAR18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1505,1505,OK ,28MAR18,24OCT18,D,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1505,1505,OK ,30MAR18,06APR18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1515,1515,OK ,03APR18,24APR18,D,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1432 ,0,31JAN18
BA 1447 ,1515,1515,OK ,16APR18,06AUG18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1515,1515,OK ,19APR18,25OCT18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1505,1505,OK ,20APR18,26OCT18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1515,1515,OK ,08MAY18,04SEP18,D,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1432 ,0,31JAN18
BA 1447 ,1515,1515,OK ,20AUG18,27AUG18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1515,1515,OK ,10SEP18,22OCT18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1444 ,0,31JAN18
BA 1447 ,1515,1515,OK ,18SEP18,23OCT18,D,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1432 ,0,31JAN18
BA 1448 ,1545,1545,OK ,25MAR18,21OCT18,A,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,14NOV17
BA 1448 ,1555,1555,OK ,26MAR18,02JUL18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1455 ,0,31JAN18
BA 1448 ,1555,1555,OK ,27MAR18,23OCT18,A,.2.....,321,205,1D ,1,J,SO,LHR,LHR,BA 1455 ,0,13DEC17
BA 1448 ,1545,1545,OK ,28MAR18,25OCT18,A,..34...,320,168,1D ,1,J,SO,LHR,LHR,BA 1455 ,0,13DEC17
BA 1448 ,1545,1545,OK ,30MAR18,26OCT18,A,....5..,321,205,1D ,1,J,SO,LHR,LHR,BA 1439 ,1,14NOV17
BA 1448 ,1545,1545,OK ,31MAR18,27OCT18,A,.....6.,321,205,1D ,1,J,SO,LHR,LHR,BA 1455 ,0,03OCT17
BA 1448 ,1555,1555,OK ,16JUL18,16JUL18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1455 ,0,31JAN18
BA 1448 ,1555,1555,OK ,30JUL18,27AUG18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1455 ,0,31JAN18
BA 1448 ,1555,1555,OK ,10SEP18,22OCT18,A,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1455 ,0,31JAN18
BA 1452 ,1650,1650,OK ,25MAR18,21OCT18,A,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1459 ,0,13DEC17
BA 1452 ,1655,1655,OK ,26MAR18,21MAY18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 1459 ,0,31JAN18
BA 1452 ,1650,1650,OK ,27MAR18,24JUL18,A,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1459 ,0,31JAN18
BA 1452 ,1655,1655,OK ,28MAR18,24OCT18,A,..3....,319,143,1D ,1,J,SO,LHR,LHR,BA 1459 ,0,14NOV17
BA 1452 ,1655,1655,OK ,29MAR18,25OCT18,A,...4...,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,13DEC17
BA 1452 ,1700,1700,OK ,30MAR18,26OCT18,A,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1459 ,0,03OCT17
BA 1452 ,1655,1655,OK ,04JUN18,22OCT18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 1459 ,0,31JAN18
BA 1452 ,1650,1650,OK ,07AUG18,23OCT18,A,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1459 ,0,31JAN18
BA 1453 ,1435,1435,OK ,25MAR18,15JUL18,D,......7,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,02MAR18
BA 1453 ,1435,1435,OK ,26MAR18,22OCT18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,07FEB18
BA 1453 ,1425,1425,OK ,27MAR18,10JUL18,D,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1420,1420,OK ,28MAR18,04APR18,D,..3.5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1420,1420,OK ,29MAR18,12JUL18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1420,1420,OK ,13APR18,26OCT18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1420,1420,OK ,18APR18,23MAY18,D,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1420,1420,OK ,06JUN18,11JUL18,D,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1425,1425,OK ,24JUL18,23OCT18,D,.2.....,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1420,1420,OK ,25JUL18,12SEP18,D,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1420,1420,OK ,26JUL18,25OCT18,D,...4...,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1453 ,1435,1435,OK ,29JUL18,21OCT18,D,......7,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,02MAR18
BA 1453 ,1420,1420,OK ,26SEP18,24OCT18,D,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1446 ,0,31JAN18
BA 1454 ,1755,1755,OK ,25MAR18,21OCT18,A,......7,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,03OCT17
BA 1454 ,1750,1750,OK ,26MAR18,09APR18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,31JAN18
BA 1454 ,1740,1740,OK ,27MAR18,23OCT18,A,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,14NOV17
BA 1454 ,1745,1745,OK ,28MAR18,18JUL18,A,..3....,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1745,1745,OK ,29MAR18,25OCT18,A,...4...,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,31JAN18
BA 1454 ,1750,1750,OK ,30MAR18,26OCT18,A,....5..,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,31JAN18
BA 1454 ,1750,1750,OK ,07APR18,28APR18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1750,1750,OK ,31MAR18,31MAR18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,31JAN18
BA 1454 ,1750,1750,OK ,12MAY18,07JUL18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1750,1750,OK ,05MAY18,05MAY18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,31JAN18
BA 1454 ,1750,1750,OK ,23APR18,30APR18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,31JAN18
BA 1454 ,1750,1750,OK ,28MAY18,28MAY18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1750,1750,OK ,14MAY18,21MAY18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,31JAN18
BA 1454 ,1750,1750,OK ,04JUN18,10SEP18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,31JAN18
BA 1454 ,1750,1750,OK ,21JUL18,18AUG18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1745,1745,OK ,01AUG18,24OCT18,A,..3....,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1750,1750,OK ,01SEP18,08SEP18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1750,1750,OK ,22SEP18,29SEP18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1750,1750,OK ,24SEP18,22OCT18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2945 ,0,31JAN18
BA 1454 ,1750,1750,OK ,13OCT18,27OCT18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 1463 ,0,31JAN18
BA 1454 ,1750,1750,OK ,06OCT18,06OCT18,A,.....6.,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,31JAN18
TOM1454 ,0615,0615,OK ,03MAY18,25OCT18,D,...4...,73H,189,1I ,1,C,SO,ACE,ACE,TOM1387 ,0,05OCT17
BA 1455 ,1630,1630,OK ,30MAR18,04MAY18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,28MAR18,25OCT18,D,..34...,320,168,1D ,1,J,SO,LHR,LHR,BA 1448 ,0,13DEC17
BA 1455 ,1630,1630,OK ,01APR18,08APR18,D,......7,320,168,1D ,1,J,SO,LHR,LHR,BA 1458 ,2,13DEC17
BA 1455 ,1630,1630,OK ,25MAR18,25MAR18,D,......7,320,168,1D ,1,J,SO,LHR,LHR,        ,0,13DEC17
BA 1455 ,1630,1630,OK ,22APR18,21OCT18,D,......7,320,168,1D ,1,J,SO,LHR,LHR,BA 1458 ,2,13DEC17
BA 1455 ,1630,1630,OK ,15APR18,15APR18,D,......7,320,168,1D ,1,J,SO,LHR,LHR,        ,0,13DEC17
BA 1455 ,1630,1630,OK ,11MAY18,01JUN18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,08JUN18,15JUN18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,06JUL18,13JUL18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,22JUN18,29JUN18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,        ,0,13DEC17
BA 1455 ,1630,1630,OK ,27JUL18,03AUG18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,20JUL18,20JUL18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,        ,0,13DEC17
BA 1455 ,1630,1630,OK ,17AUG18,17AUG18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,10AUG18,10AUG18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,        ,0,13DEC17
BA 1455 ,1630,1630,OK ,31AUG18,28SEP18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,24AUG18,24AUG18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,        ,0,13DEC17
BA 1455 ,1630,1630,OK ,05OCT18,19OCT18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1630,1630,OK ,26OCT18,26OCT18,D,....5..,320,168,1D ,1,J,SO,LHR,LHR,BA 1438 ,0,13DEC17
BA 1455 ,1635,1635,OK ,26MAR18,02JUL18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1448 ,0,31JAN18
BA 1455 ,1640,1640,OK ,27MAR18,23OCT18,D,.2.....,321,205,1D ,1,J,SO,LHR,LHR,BA 1448 ,0,13DEC17
BA 1455 ,1635,1635,OK ,31MAR18,27OCT18,D,.....6.,321,205,1D ,1,J,SO,LHR,LHR,BA 1448 ,0,03OCT17
BA 1455 ,1635,1635,OK ,16JUL18,16JUL18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1448 ,0,31JAN18
BA 1455 ,1635,1635,OK ,30JUL18,27AUG18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1448 ,0,31JAN18
BA 1455 ,1635,1635,OK ,10SEP18,22OCT18,D,1......,320,168,1D ,1,J,SO,LHR,LHR,BA 1448 ,0,31JAN18
TOM1455 ,1625,1625,OK ,03MAY18,25OCT18,A,...4...,73H,189,1I ,1,C,SO,ACE,ACE,TOM228  ,0,05OCT17
BA 1458 ,1845,1845,OK ,25MAR18,26AUG18,A,......7,320,168,1D ,1,J,SO,LHR,LHR,BA 1465 ,0,31JAN18
BA 1458 ,1855,1855,OK ,29MAR18,25OCT18,A,...4...,319,143,1D ,1,J,SO,LHR,LHR,BA 1465 ,0,31JAN18
BA 1458 ,1855,1855,OK ,26MAR18,22OCT18,A,1......,319,143,1D ,1,J,SO,LHR,LHR,BA 2931 ,1,31JAN18
BA 1458 ,1855,1855,OK ,27MAR18,27MAR18,A,.2.....,319,143,1D ,1,J,SO,LHR,LHR,BA 1465 ,0,31JAN18
BA 1458 ,1845,1845,OK ,18APR18,18APR18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1461 ,1,31JAN18
BA 1458 ,1845,1845,OK ,28MAR18,11APR18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1465 ,0,31JAN18
BA 1458 ,1845,1845,OK ,02MAY18,02MAY18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1461 ,1,31JAN18
BA 1458 ,1845,1845,OK ,25APR18,25APR18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1465 ,0,31JAN18
BA 1458 ,1845,1845,OK ,09MAY18,23MAY18,A,..3....,320,168,1D ,1,J,SO,LHR,LHR,BA 1465 ,0,31JAN18
