SERVICE,TIME,REQ,CLEAR,START,END,A/D,FREQ,AC,SEAT,TERM,WKY,TY,REC,O/D,L/N,TROUND,T/R,LAST
NUMBER,,TIME,CODE,DATE,DATE,,,,,,,OP,TYP,,,SERV NO,DAYS,EDIT
RC 415  ,1245,1240,R15,20-Aug-18,22-Oct-18,D,1......,319,144,1I ,1,J,SO,FAE,FAE,RC 414  ,0,26-Oct-17
RC 415  ,1325,1330,R15,24-Aug-18,26-Oct-18,D,....5..,319,144,1I ,1,J,SO,FAE,FAE,RC 414  ,0,26-Oct-17
EZY421  ,730,730,OK ,04-Jun-18,22-Oct-18,A,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY422  ,0,17-Nov-17
EZY421  ,730,730,OK ,26-Mar-18,28-May-18,A,1......,320,186,1D ,1,J,SO,BRS,BRS,        ,0,17-Nov-17
EZY421  ,715,715,OK ,27-Mar-18,03-Apr-18,A,.2.....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,21-Dec-17
EZY421  ,730,730,OK ,30-May-18,24-Oct-18,A,..3....,320,186,1D ,1,J,SO,BRS,BRS,EZY422  ,0,17-Nov-17
EZY421  ,730,730,OK ,28-Mar-18,23-May-18,A,..3....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,17-Nov-17
EZY421  ,1215,1215,OK ,29-Mar-18,24-May-18,A,...4...,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY421  ,730,730,OK ,01-Jun-18,26-Oct-18,A,....5..,320,186,1D ,1,J,SO,BRS,BRS,EZY422  ,0,17-Nov-17
EZY421  ,730,730,OK ,30-Mar-18,25-May-18,A,....5..,320,186,1D ,1,J,SO,BRS,BRS,        ,0,17-Nov-17
EZY421  ,730,730,OK ,02-Jun-18,27-Oct-18,A,.....6.,320,186,1D ,1,J,SO,BRS,BRS,EZY422  ,0,20-Nov-17
EZY421  ,730,730,OK ,31-Mar-18,26-May-18,A,.....6.,320,186,1D ,1,J,SO,BRS,BRS,        ,0,20-Nov-17
EZY421  ,715,715,OK ,10-Apr-18,10-Apr-18,A,.2.....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,26-Jan-18
EZY421  ,715,715,OK ,29-May-18,29-May-18,A,.2.....,320,186,1D ,1,J,SO,BRS,BRS,EZY422  ,0,21-Dec-17
EZY421  ,715,715,OK ,17-Apr-18,22-May-18,A,.2.....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,21-Dec-17
EZY421  ,715,715,OK ,31-May-18,25-Oct-18,A,...4...,320,186,1D ,1,J,SO,BRS,BRS,EZY422  ,0,08-Feb-18
EZY421  ,715,715,OK ,05-Jun-18,23-Oct-18,A,.2.....,320,186,1D ,1,J,SO,BRS,BRS,EZY422  ,0,26-Jan-18
EZY422  ,755,755,OK ,26-Mar-18,26-Mar-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,        ,0,08-Feb-18
EZY422  ,740,740,OK ,29-May-18,29-May-18,D,.2.....,320,186,1D ,1,J,SO,BRS,BRS,EZY421  ,0,20-Nov-17
EZY422  ,740,740,OK ,27-Mar-18,22-May-18,D,.2.....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,20-Nov-17
EZY422  ,755,755,OK ,30-May-18,24-Oct-18,D,..3....,320,186,1D ,1,J,SO,BRS,BRS,EZY421  ,0,17-Nov-17
EZY422  ,755,755,OK ,28-Mar-18,23-May-18,D,..3....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,17-Nov-17
EZY422  ,1245,1245,OK ,29-Mar-18,24-May-18,D,...4...,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY422  ,755,755,OK ,01-Jun-18,26-Oct-18,D,....5..,320,186,1D ,1,J,SO,BRS,BRS,EZY421  ,0,17-Nov-17
EZY422  ,755,755,OK ,30-Mar-18,25-May-18,D,....5..,320,186,1D ,1,J,SO,BRS,BRS,        ,0,17-Nov-17
EZY422  ,755,755,OK ,02-Jun-18,27-Oct-18,D,.....6.,320,186,1D ,1,J,SO,BRS,BRS,EZY421  ,0,20-Nov-17
EZY422  ,755,755,OK ,31-Mar-18,26-May-18,D,.....6.,320,186,1D ,1,J,SO,BRS,BRS,        ,0,20-Nov-17
EZY422  ,755,755,OK ,02-Apr-18,02-Apr-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,        ,0,13-Mar-18
EZY422  ,755,755,OK ,04-Jun-18,22-Oct-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY421  ,0,08-Feb-18
EZY422  ,755,755,OK ,09-Apr-18,28-May-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,        ,0,08-Feb-18
EZY422  ,740,740,OK ,31-May-18,25-Oct-18,D,...4...,320,186,1D ,1,J,SO,BRS,BRS,EZY421  ,0,20-Nov-17
EZY422  ,740,740,OK ,05-Jun-18,23-Oct-18,D,.2.....,320,186,1D ,1,J,SO,BRS,BRS,EZY421  ,0,20-Nov-17
EZY425  ,1455,1455,OK ,03-Jun-18,21-Oct-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY426  ,0,04-Oct-17
EZY425  ,1455,1455,OK ,25-Mar-18,27-May-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY425  ,1215,1215,OK ,01-Jun-18,15-Jun-18,A,....5..,319,156,1D ,1,J,SO,BRS,BRS,EZY426  ,0,04-Oct-17
EZY425  ,1215,1215,OK ,04-Jun-18,18-Jun-18,A,1......,319,156,1D ,1,J,SO,BRS,BRS,EZY6931 ,0,04-Oct-17
EZY425  ,1215,1215,OK ,26-Mar-18,28-May-18,A,1......,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY425  ,1215,1215,OK ,30-Mar-18,25-May-18,A,....5..,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY425  ,1215,1215,OK ,22-Jun-18,31-Aug-18,A,....5..,319,156,1D ,1,J,SO,BRS,BRS,EZY426  ,0,04-Oct-17
EZY425  ,1215,1215,OK ,07-Sep-18,26-Oct-18,A,....5..,319,156,1D ,1,J,SO,BRS,BRS,EZY426  ,0,04-Oct-17
EZY425  ,1215,1215,OK ,03-Sep-18,22-Oct-18,A,1......,319,156,1D ,1,J,SO,BRS,BRS,EZY6931 ,0,04-Oct-17
EZY426  ,1525,1525,OK ,03-Jun-18,21-Oct-18,D,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY425  ,0,04-Oct-17
EZY426  ,1525,1525,OK ,25-Mar-18,27-May-18,D,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY426  ,915,915,OK ,04-Jun-18,18-Jun-18,D,1......,319,156,1D ,1,J,SO,BRS,BRS,EZY6982 ,1,04-Oct-17
EZY426  ,915,915,OK ,26-Mar-18,28-May-18,D,1......,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY426  ,1245,1245,OK ,01-Jun-18,15-Jun-18,D,....5..,319,156,1D ,1,J,SO,BRS,BRS,EZY425  ,0,04-Oct-17
EZY426  ,1245,1245,OK ,30-Mar-18,25-May-18,D,....5..,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY426  ,1245,1245,OK ,22-Jun-18,31-Aug-18,D,....5..,319,156,1D ,1,J,SO,BRS,BRS,EZY425  ,0,04-Oct-17
EZY426  ,1245,1245,OK ,07-Sep-18,26-Oct-18,D,....5..,319,156,1D ,1,J,SO,BRS,BRS,EZY425  ,0,04-Oct-17
EZY426  ,915,915,OK ,03-Sep-18,22-Oct-18,D,1......,319,156,1D ,1,J,SO,BRS,BRS,EZY6982 ,1,04-Oct-17
3V 426 H,1945,1945,OK ,26-Apr-18,26-Apr-18,D,...4...,14Z,0,FRT,1,F,SO,LGG,BFS,        ,0,27-Apr-18
EZY427  ,1635,1635,OK ,03-Jun-18,21-Oct-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY428  ,0,04-Oct-17
EZY427  ,1635,1635,OK ,25-Mar-18,27-May-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY427  ,1600,1600,OK ,30-May-18,26-Oct-18,A,1.345..,320,186,1D ,1,J,SO,BRS,BRS,EZY428  ,0,04-Oct-17
EZY427  ,1600,1600,OK ,26-Mar-18,28-May-18,A,1.345..,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY427  ,1530,1530,OK ,29-May-18,23-Oct-18,A,.2.....,319,156,1D ,1,J,SO,BRS,BRS,EZY428  ,0,04-Oct-17
EZY427  ,1530,1530,OK ,27-Mar-18,22-May-18,A,.2.....,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY428  ,1700,1700,OK ,03-Jun-18,21-Oct-18,D,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY427  ,0,04-Oct-17
EZY428  ,1700,1700,OK ,25-Mar-18,27-May-18,D,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY428  ,1630,1630,OK ,30-May-18,26-Oct-18,D,1.345..,320,186,1D ,1,J,SO,BRS,BRS,EZY427  ,0,04-Oct-17
EZY428  ,1630,1630,OK ,26-Mar-18,28-May-18,D,1.345..,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY428  ,1600,1600,OK ,29-May-18,23-Oct-18,D,.2.....,319,156,1D ,1,J,SO,BRS,BRS,EZY427  ,0,04-Oct-17
EZY428  ,1600,1600,OK ,27-Mar-18,22-May-18,D,.2.....,319,156,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY429  ,1950,1950,OK ,03-Jun-18,21-Oct-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY432  ,0,04-Oct-17
EZY429  ,1950,1950,OK ,25-Mar-18,27-May-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY429  ,1925,1925,OK ,31-May-18,26-Oct-18,A,1..45..,320,186,1D ,1,J,SO,BRS,BRS,EZY432  ,0,04-Oct-17
EZY429  ,1925,1925,OK ,26-Mar-18,28-May-18,A,1..45..,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY430  ,1800,1800,OK ,04-Jun-18,18-Jun-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY803  ,0,04-Oct-17
EZY430  ,1800,1800,OK ,29-May-18,26-Oct-18,D,.2345.7,320,186,1D ,1,J,SO,BRS,BRS,EZY6996 ,0,04-Oct-17
EZY430  ,1800,1800,OK ,25-Mar-18,27-May-18,D,.2345.7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY430  ,1800,1800,OK ,26-Mar-18,28-May-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY430  ,1800,1800,OK ,03-Sep-18,22-Oct-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY803  ,0,04-Oct-17
EZY430  ,1800,1800,OK ,25-Jun-18,27-Aug-18,D,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY6996 ,0,04-Oct-17
EZY431  ,2055,2055,OK ,24-Jun-18,26-Aug-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY12   ,1,04-Oct-17
EZY431  ,2055,2055,OK ,01-Jun-18,22-Jun-18,A,....5..,320,186,1D ,1,J,SO,BRS,BRS,EZY802  ,1,04-Oct-17
EZY431  ,2055,2055,OK ,31-May-18,25-Oct-18,A,...4...,320,186,1D ,1,J,SO,BRS,BRS,EZY6905 ,1,04-Oct-17
EZY431  ,2055,2055,OK ,25-Jun-18,27-Aug-18,A,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY6905 ,1,04-Oct-17
EZY431  ,2055,2055,OK ,29-May-18,23-Oct-18,A,.2.....,320,186,1D ,1,J,SO,BRS,BRS,EZY6961 ,1,04-Oct-17
EZY431  ,2055,2055,OK ,30-May-18,24-Oct-18,A,..3....,320,186,1D ,1,J,SO,BRS,BRS,EZY6993 ,1,04-Oct-17
EZY431  ,2055,2055,OK ,28-Mar-18,23-May-18,A,..3....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY431  ,2055,2055,OK ,27-Mar-18,22-May-18,A,.2.....,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY431  ,2055,2055,OK ,28-May-18,18-Jun-18,A,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY6961 ,1,04-Oct-17
EZY431  ,2055,2055,OK ,26-Mar-18,21-May-18,A,1......,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY431  ,2055,2055,OK ,03-Sep-18,22-Oct-18,A,1......,320,186,1D ,1,J,SO,BRS,BRS,EZY6961 ,1,04-Oct-17
EZY431  ,2055,2055,OK ,29-Mar-18,24-May-18,A,...4...,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY431  ,2055,2055,OK ,30-Mar-18,25-May-18,A,....5..,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY431  ,2055,2055,OK ,07-Sep-18,26-Oct-18,A,....5..,320,186,1D ,1,J,SO,BRS,BRS,EZY802  ,1,04-Oct-17
EZY431  ,2055,2055,OK ,29-Jun-18,31-Aug-18,A,....5..,320,186,1D ,1,J,SO,BRS,BRS,EZY6993 ,1,04-Oct-17
EZY431  ,2055,2055,OK ,03-Jun-18,17-Jun-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY802  ,1,04-Oct-17
EZY431  ,2055,2055,OK ,25-Mar-18,27-May-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY431  ,2055,2055,OK ,02-Sep-18,21-Oct-18,A,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY802  ,1,04-Oct-17
EZY432  ,2020,2020,OK ,25-Mar-18,29-Apr-18,D,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,13-Mar-18
EZY432  ,1955,1955,OK ,31-May-18,26-Oct-18,D,1..45..,320,186,1D ,1,J,SO,BRS,BRS,EZY429  ,0,04-Oct-17
EZY432  ,1955,1955,OK ,26-Mar-18,28-May-18,D,1..45..,320,186,1D ,1,J,SO,BRS,BRS,        ,0,04-Oct-17
EZY432  ,2020,2020,OK ,03-Jun-18,21-Oct-18,D,......7,320,186,1D ,1,J,SO,BRS,BRS,EZY429  ,0,20-Mar-18
EZY432  ,2020,2020,OK ,06-May-18,27-May-18,D,......7,320,186,1D ,1,J,SO,BRS,BRS,        ,0,20-Mar-18
DX 450  ,1215,1215,OK ,29-Jul-18,29-Jul-18,A,......7,AT7,70,1I ,1,C,SO,ODE,ODE,DX 945  ,0,19-Mar-18
DX 450  ,1215,1215,OK ,05-Aug-18,19-Aug-18,A,......7,AT7,70,1I ,1,C,SO,ODE,ODE,DX 451  ,0,19-Mar-18
DX 450  ,1215,1215,OK ,26-Aug-18,26-Aug-18,A,......7,AT7,70,1I ,1,C,SO,ODE,ODE,DX 451  ,0,03-Apr-18
DX 451  ,1315,1315,OK ,05-Aug-18,19-Aug-18,D,......7,AT7,70,1I ,1,C,SO,ODE,ODE,DX 450  ,0,19-Mar-18
DX 451  ,1315,1315,OK ,26-Aug-18,26-Aug-18,D,......7,AT7,70,1I ,1,C,SO,ODE,ODE,DX 450  ,0,03-Apr-18
EZY481  ,1335,1335,OK ,03-Jun-18,21-Oct-18,A,......7,319,156,1D ,1,J,SO,BFS,BFS,EZY482  ,0,04-Oct-17
EZY481  ,1335,1335,OK ,25-Mar-18,27-May-18,A,......7,319,156,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY481  ,815,815,OK ,29-May-18,27-Oct-18,A,123456,320,186,1D ,1,J,SO,BFS,BFS,EZY5548 ,0,04-Oct-17
EZY481  ,815,815,OK ,26-Mar-18,28-May-18,A,123456,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY482  ,1405,1405,OK ,03-Jun-18,21-Oct-18,D,......7,319,156,1D ,1,J,SO,BFS,BFS,EZY481  ,0,04-Oct-17
EZY482  ,1405,1405,OK ,25-Mar-18,27-May-18,D,......7,319,156,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY482  ,610,610,OK ,04-Jun-18,22-Oct-18,D,1......,320,186,1D ,1,J,SO,BFS,BFS,EZY6960 ,1,30-Jan-18
EZY482  ,610,610,OK ,26-Mar-18,28-May-18,D,1......,320,186,1D ,1,J,SO,BFS,BFS,        ,0,30-Jan-18
EZY482  ,610,610,OK ,26-Jun-18,26-Jun-18,D,.2.....,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,08-Feb-18
EZY482  ,610,610,OK ,29-May-18,19-Jun-18,D,.2.....,320,186,1D ,1,J,SO,BFS,BFS,EZY6940 ,1,08-Feb-18
EZY482  ,610,610,OK ,27-Mar-18,22-May-18,D,.2.....,320,186,1D ,1,J,SO,BFS,BFS,        ,0,08-Feb-18
EZY482  ,610,610,OK ,02-Jun-18,27-Oct-18,D,.....6.,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,26-Jul-18,09-Aug-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,05-Sep-18,24-Oct-18,D,..3....,320,186,1D ,1,J,SO,BFS,BFS,EZY6930 ,1,16-Oct-17
EZY482  ,610,610,OK ,30-May-18,20-Jun-18,D,..3....,320,186,1D ,1,J,SO,BFS,BFS,EZY6930 ,1,16-Oct-17
EZY482  ,610,610,OK ,28-Mar-18,23-May-18,D,..3....,320,186,1D ,1,J,SO,BFS,BFS,        ,0,16-Oct-17
EZY482  ,610,610,OK ,27-Jun-18,29-Aug-18,D,..3....,320,186,1D ,1,J,SO,BFS,BFS,EZY6966 ,1,16-Oct-17
EZY482  ,610,610,OK ,28-Jun-18,12-Jul-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,14-Jun-18,14-Jun-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,31-May-18,31-May-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,29-Mar-18,24-May-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,        ,0,16-Oct-17
EZY482  ,610,610,OK ,07-Jun-18,07-Jun-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY6976 ,1,16-Oct-17
EZY482  ,610,610,OK ,21-Jun-18,21-Jun-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY6976 ,1,16-Oct-17
EZY482  ,610,610,OK ,19-Jul-18,19-Jul-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,16-Aug-18,16-Aug-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,23-Aug-18,25-Oct-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,16-Oct-17
EZY482  ,610,610,OK ,31-Mar-18,26-May-18,D,.....6.,320,186,1D ,1,J,SO,BFS,BFS,        ,0,16-Oct-17
EZY482  ,610,610,OK ,29-Jun-18,31-Aug-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY6952 ,1,06-Mar-18
EZY482  ,610,610,OK ,01-Jun-18,22-Jun-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY6984 ,1,06-Mar-18
EZY482  ,610,610,OK ,30-Mar-18,25-May-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,        ,0,06-Mar-18
EZY482  ,610,610,OK ,07-Sep-18,26-Oct-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY6984 ,1,06-Mar-18
EZY482  ,610,610,OK ,03-Jul-18,28-Aug-18,D,.2.....,320,186,1D ,1,J,SO,BFS,BFS,EZY239  ,1,13-Mar-18
EZY482  ,610,610,OK ,04-Sep-18,23-Oct-18,D,.2.....,320,186,1D ,1,J,SO,BFS,BFS,EZY6940 ,1,08-Feb-18
EZY483  ,2055,2055,OK ,28-May-18,18-Jun-18,A,1......,320,186,1D ,1,J,SO,BFS,BFS,EZY6905 ,1,08-Jan-18
EZY483  ,2055,2055,OK ,26-Mar-18,21-May-18,A,1......,320,186,1D ,1,J,SO,BFS,BFS,        ,0,08-Jan-18
EZY483  ,1125,1125,OK ,01-Jun-18,19-Oct-18,A,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY6905 ,2,04-Oct-17
EZY483  ,1125,1125,OK ,30-May-18,24-Oct-18,A,..3....,320,186,1D ,1,J,SO,BFS,BFS,EZY6945 ,0,04-Oct-17
EZY483  ,1125,1125,OK ,28-Mar-18,23-May-18,A,..3....,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY483  ,1125,1125,OK ,30-Mar-18,25-May-18,A,....5..,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY483  ,1125,1125,OK ,26-Oct-18,26-Oct-18,A,....5..,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY483  ,2055,2055,OK ,03-Sep-18,22-Oct-18,A,1......,320,186,1D ,1,J,SO,BFS,BFS,EZY6905 ,1,08-Jan-18
EZY484  ,1810,1810,OK ,04-Jun-18,18-Jun-18,D,1......,320,186,1D ,1,J,SO,BFS,BFS,EZY6996 ,0,21-Dec-17
EZY484  ,1810,1810,OK ,26-Mar-18,28-May-18,D,1......,320,186,1D ,1,J,SO,BFS,BFS,        ,0,21-Dec-17
EZY484  ,915,915,OK ,30-May-18,26-Oct-18,D,..3.5..,320,186,1D ,1,J,SO,BFS,BFS,EZY803  ,0,04-Oct-17
EZY484  ,915,915,OK ,28-Mar-18,25-May-18,D,..3.5..,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY484  ,1810,1810,OK ,03-Sep-18,22-Oct-18,D,1......,320,186,1D ,1,J,SO,BFS,BFS,EZY6996 ,0,21-Dec-17
EZY485  ,1630,1630,OK ,03-Jun-18,21-Oct-18,A,......7,320,186,1D ,1,J,SO,BFS,BFS,EZY488  ,0,04-Oct-17
EZY485  ,1630,1630,OK ,25-Mar-18,27-May-18,A,......7,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY485  ,1600,1600,OK ,31-May-18,26-Oct-18,A,1..45..,320,186,1D ,1,J,SO,BFS,BFS,EZY488  ,0,04-Oct-17
EZY485  ,1600,1600,OK ,26-Mar-18,28-May-18,A,1..45..,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY486  ,1525,1525,OK ,03-Jun-18,17-Jun-18,D,......7,320,186,1D ,1,J,SO,BFS,BFS,EZY233  ,0,04-Oct-17
EZY486  ,1525,1525,OK ,01-Jun-18,15-Jun-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY5547 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,30-May-18,20-Jun-18,D,1.3....,320,186,1D ,1,J,SO,BFS,BFS,EZY6906 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,31-May-18,21-Jun-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY6942 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,29-Mar-18,24-May-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY486  ,1525,1525,OK ,26-Mar-18,28-May-18,D,1.3....,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY486  ,1525,1525,OK ,30-Mar-18,25-May-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY486  ,1525,1525,OK ,25-Mar-18,27-May-18,D,......7,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY486  ,1600,1600,OK ,30-Jun-18,01-Sep-18,D,.....6.,319,156,1D ,1,J,SO,BFS,BFS,EZY6906 ,0,04-Oct-17
EZY486  ,1600,1600,OK ,02-Jun-18,23-Jun-18,D,.....6.,319,156,1D ,1,J,SO,BFS,BFS,EZY6914 ,0,04-Oct-17
EZY486  ,1600,1600,OK ,31-Mar-18,26-May-18,D,.....6.,319,156,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY486  ,1600,1600,OK ,08-Sep-18,27-Oct-18,D,.....6.,319,156,1D ,1,J,SO,BFS,BFS,EZY6914 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,24-Jun-18,02-Sep-18,D,......7,320,186,1D ,1,J,SO,BFS,BFS,EZY233  ,0,04-Oct-17
EZY486  ,1525,1525,OK ,22-Jun-18,31-Aug-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY5547 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,25-Jun-18,05-Sep-18,D,1.3....,320,186,1D ,1,J,SO,BFS,BFS,EZY6906 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,09-Sep-18,21-Oct-18,D,......7,320,186,1D ,1,J,SO,BFS,BFS,EZY233  ,0,04-Oct-17
EZY486  ,1525,1525,OK ,07-Sep-18,26-Oct-18,D,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY5547 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,10-Sep-18,24-Oct-18,D,1.3....,320,186,1D ,1,J,SO,BFS,BFS,EZY6906 ,0,04-Oct-17
EZY486  ,1525,1525,OK ,06-Sep-18,25-Oct-18,D,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY6942 ,0,04-Oct-17
EZY487  ,1730,1730,OK ,03-Jun-18,24-Jun-18,A,......7,320,186,1D ,1,J,SO,BFS,BFS,EZY240  ,0,04-Oct-17
EZY487  ,1730,1730,OK ,30-May-18,27-Jun-18,A,..3....,320,186,1D ,1,J,SO,BFS,BFS,EZY240  ,0,04-Oct-17
EZY487  ,1730,1730,OK ,04-Jun-18,25-Jun-18,A,1......,320,186,1D ,1,J,SO,BFS,BFS,EZY242  ,0,04-Oct-17
EZY487  ,1730,1730,OK ,31-May-18,21-Jun-18,A,...4...,320,186,1D ,1,J,SO,BFS,BFS,EZY812  ,0,04-Oct-17
EZY487  ,1730,1730,OK ,01-Jun-18,01-Jun-18,A,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY812  ,0,04-Oct-17
EZY487  ,1730,1730,OK ,30-Mar-18,25-May-18,A,....5..,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY487  ,1730,1730,OK ,08-Jun-18,08-Jun-18,A,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY812  ,0,04-Oct-17
EZY487  ,1730,1730,OK ,15-Jun-18,22-Jun-18,A,....5..,320,186,1D ,1,J,SO,BFS,BFS,EZY812  ,0,04-Oct-17
EZY487  ,1730,1730,OK ,29-Mar-18,24-May-18,A,...4...,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY487  ,1730,1730,OK ,26-Mar-18,28-May-18,A,1......,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY487  ,1730,1730,OK ,28-Mar-18,23-May-18,A,..3....,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
EZY487  ,1730,1730,OK ,25-Mar-18,27-May-18,A,......7,320,186,1D ,1,J,SO,BFS,BFS,        ,0,04-Oct-17
